pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
SW129NF,SW12 9NF,SW12 9NF,198001,,0,528942,172684,1,E00022549,E13000001,E99999999,E09000032,E05000611,E18000007,E40000003,E92000001,E12000007,E14000998,E15000007,E24000014,E30000234,E16000061,E05000611,E99999999,E01004484,E02000948,E33036597,E38000193,E34004707,E35000095,A1,3D2,51.438486,-0.146256,E37000023,,E23000001,15837,E57000003,E54000031
SW129NG,SW12 9NG,SW12 9NG,199109,199405,1,528900,173400,8,E00022501,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.44493,-0.146599,E37000023,,E23000001,22310,E57000003,E54000031
SW129NJ,SW12 9NJ,SW12 9NJ,199712,,0,529024,174182,1,E00015274,E13000001,E99999999,E09000022,E05000418,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000418,E99999999,E01003030,E02000636,E33035149,E38000092,E34004707,E35000161,A1,2D2,51.451929,-0.144531,E37000023,,E23000001,17315,E56000010,E54000030
SW129NL,SW12 9NL,SW12 9NL,198001,,0,528926,174096,1,E00022523,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,3D3,51.451179,-0.145946,E37000023,,E23000001,28021,E57000003,E54000031
SW129NN,SW12 9NN,SW12 9NN,198001,,0,528946,174119,1,E00022520,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.451381,-0.145676,E37000023,,E23000001,28021,E57000003,E54000031
SW129NP,SW12 9NP,SW12 9NP,198001,,0,529112,174051,1,E00022526,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.450732,-0.143313,E37000023,,E23000001,28021,E57000003,E54000031
SW129NR,SW12 9NR,SW12 9NR,198001,,0,529117,174077,1,E00022526,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.450965,-0.143206,E37000023,,E23000001,28021,E57000003,E54000031
SW129NS,SW12 9NS,SW12 9NS,198001,,0,528948,174140,1,E00022520,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.451569,-0.14564,E37000023,,E23000001,28021,E57000003,E54000031
SW129NT,SW12 9NT,SW12 9NT,198001,,0,529104,174110,1,E00015274,E13000001,E99999999,E09000022,E05000418,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000418,E99999999,E01003030,E02000636,E33035149,E38000092,E34004707,E35000161,A1,2D2,51.451264,-0.143407,E37000023,,E23000001,17315,E56000010,E54000030
SW129NU,SW12 9NU,SW12 9NU,198001,,0,528944,174183,1,E00015257,E13000001,E99999999,E09000022,E05000418,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000418,E99999999,E01003030,E02000636,E33035149,E38000092,E34004707,E35000161,A1,2D3,51.451956,-0.145682,E37000023,,E23000001,17315,E56000010,E54000030
SW129NW,SW12 9NW,SW12 9NW,198001,,0,529079,174031,1,E00022526,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.45056,-0.143795,E37000023,,E23000001,28021,E57000003,E54000031
SW129NX,SW12 9NX,SW12 9NX,198001,,0,529134,174104,1,E00015274,E13000001,E99999999,E09000022,E05000418,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000418,E99999999,E01003030,E02000636,E33035149,E38000092,E34004707,E35000161,A1,2D2,51.451203,-0.142977,E37000023,,E23000001,17315,E56000010,E54000030
SW129NY,SW12 9NY,SW12 9NY,198001,,0,529100,174185,1,E00015274,E13000001,E99999999,E09000022,E05000418,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000418,E99999999,E01003030,E02000636,E33035149,E38000092,E34004707,E35000161,A1,2D2,51.451939,-0.143437,E37000023,,E23000001,17315,E56000010,E54000030
SW129NZ,SW12 9NZ,SW12 9NZ,198001,,0,528983,174273,1,E00015257,E13000001,E99999999,E09000022,E05000418,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000418,E99999999,E01003030,E02000636,E33035149,E38000092,E34004707,E35000161,A1,2D3,51.452756,-0.145088,E37000023,,E23000001,17315,E56000010,E54000030
SW129PA,SW12 9PA,SW12 9PA,198001,,0,528984,174313,1,E00015268,E13000001,E99999999,E09000022,E05000418,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000418,E99999999,E01003030,E02000636,E33035149,E38000092,E34004707,E35000161,A1,2D2,51.453116,-0.145059,E37000023,,E23000001,17315,E56000010,E54000030
SW129PB,SW12 9PB,SW12 9PB,198001,,0,529098,174232,1,E00015274,E13000001,E99999999,E09000022,E05000418,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000418,E99999999,E01003030,E02000636,E33035149,E38000092,E34004707,E35000161,A1,2D2,51.452362,-0.143449,E37000023,,E23000001,17315,E56000010,E54000030
SW129PD,SW12 9PD,SW12 9PD,198001,,0,529064,174079,1,E00022526,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.450994,-0.143993,E37000023,,E23000001,28021,E57000003,E54000031
SW129PE,SW12 9PE,SW12 9PE,198001,,0,529083,174146,1,E00015274,E13000001,E99999999,E09000022,E05000418,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000418,E99999999,E01003030,E02000636,E33035149,E38000092,E34004707,E35000161,A1,2D2,51.451592,-0.143696,E37000023,,E23000001,17315,E56000010,E54000030
SW129PF,SW12 9PF,SW12 9PF,199301,199507,1,528900,173900,8,E00022531,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.449423,-0.146417,E37000023,,E23000001,28021,E57000003,E54000031
SW129PG,SW12 9PG,SW12 9PG,198001,,0,528820,173594,1,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.446692,-0.147654,E37000023,,E23000001,16534,E57000003,E54000031
SW129PH,SW12 9PH,SW12 9PH,198001,,0,528858,173615,1,E00022498,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.446872,-0.1471,E37000023,,E23000001,22310,E57000003,E54000031
SW129PJ,SW12 9PJ,SW12 9PJ,198001,,0,528849,173649,1,E00022494,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.44718,-0.147217,E37000023,,E23000001,22310,E57000003,E54000031
SW129PL,SW12 9PL,SW12 9PL,200407,,0,528773,173671,1,E00022494,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.447394,-0.148327,E37000023,,E23000001,22310,E57000003,E54000031
SW129PN,SW12 9PN,SW12 9PN,198001,,0,528857,173688,1,E00022494,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.447528,-0.147113,E37000023,,E23000001,22310,E57000003,E54000031
SW129PP,SW12 9PP,SW12 9PP,198001,,0,528884,173758,1,E00022494,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.448151,-0.146699,E37000023,,E23000001,22310,E57000003,E54000031
SW129PQ,SW12 9PQ,SW12 9PQ,198402,,0,528861,174242,1,E00015257,E13000001,E99999999,E09000022,E05000418,E18000007,E40000003,E92000001,E12000007,E14000978,E15000007,E24000014,E30000234,E16000058,E05000418,E99999999,E01003030,E02000636,E33035149,E38000092,E34004707,E35000161,A1,2D3,51.452506,-0.146854,E37000023,,E23000001,17315,E56000010,E54000030
SW129PR,SW12 9PR,SW12 9PR,198001,,0,528947,173782,1,E00022498,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.448353,-0.145759,E37000023,,E23000001,22310,E57000003,E54000031
SW129PS,SW12 9PS,SW12 9PS,198001,,0,528882,173803,1,E00022490,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.448556,-0.146686,E37000023,,E23000001,22310,E57000003,E54000031
SW129PT,SW12 9PT,SW12 9PT,198001,,0,528914,173839,1,E00022490,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.448872,-0.146238,E37000023,,E23000001,22310,E57000003,E54000031
SW129PU,SW12 9PU,SW12 9PU,198001,,0,528865,173848,1,E00022531,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.448964,-0.146914,E37000023,,E23000001,28021,E57000003,E54000031
SW129PW,SW12 9PW,SW12 9PW,198001,,0,528929,173731,1,E00022494,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.447898,-0.146062,E37000023,,E23000001,22310,E57000003,E54000031
SW129PX,SW12 9PX,SW12 9PX,198001,,0,528979,173868,1,E00022531,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.449118,-0.145293,E37000023,,E23000001,28021,E57000003,E54000031
SW129PY,SW12 9PY,SW12 9PY,198001,,0,528995,173912,1,E00022531,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.449509,-0.145047,E37000023,,E23000001,28021,E57000003,E54000031
SW129PZ,SW12 9PZ,SW12 9PZ,198001,,0,528898,173893,1,E00022531,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004480,E02000948,E33036598,E38000193,E34004707,E35000095,A1,2D2,51.449361,-0.146423,E37000023,,E23000001,28021,E57000003,E54000031
SW129QA,SW12 9QA,SW12 9QA,198001,,0,528818,173755,1,E00022494,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.448139,-0.14765,E37000023,,E23000001,22310,E57000003,E54000031
SW129QB,SW12 9QB,SW12 9QB,198303,198312,1,528800,173600,8,E00022496,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33036573,E38000193,E34004707,E35000095,A1,2D3,51.44675,-0.147965,E37000023,,E23000001,16534,E57000003,E54000031
SW129QE,SW12 9QE,SW12 9QE,198001,,0,528783,173490,1,E00022497,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.445765,-0.148249,E37000023,,E23000001,22310,E57000003,E54000031
SW129QF,SW12 9QF,SW12 9QF,198001,,0,528814,173407,1,E00022501,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.445012,-0.147834,E37000023,,E23000001,22310,E57000003,E54000031
SW129QG,SW12 9QG,SW12 9QG,198001,,0,528907,173430,1,E00022497,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.445198,-0.146488,E37000023,,E23000001,22310,E57000003,E54000031
SW129QH,SW12 9QH,SW12 9QH,198001,,0,528887,173321,1,E00022503,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004475,E02000948,E33036595,E38000193,E34004707,E35000095,A1,3D2,51.444223,-0.146815,E37000023,,E23000001,17970,E57000003,E54000031
SW129QJ,SW12 9QJ,SW12 9QJ,198001,,0,528858,173360,1,E00022501,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.44458,-0.147218,E37000023,,E23000001,22310,E57000003,E54000031
SW129QL,SW12 9QL,SW12 9QL,198001,,0,528776,173403,1,E00022501,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.444985,-0.148382,E37000023,,E23000001,22310,E57000003,E54000031
SW129QN,SW12 9QN,SW12 9QN,198001,,0,528736,173396,1,E00022499,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33030714,E38000193,E34004707,E35000095,A1,2D2,51.444931,-0.148959,E37000023,,E23000001,16534,E57000003,E54000031
SW129QP,SW12 9QP,SW12 9QP,198001,,0,528717,173351,1,E00022504,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004475,E02000948,E33036595,E38000193,E34004707,E35000095,A1,3D2,51.444531,-0.149249,E37000023,,E23000001,17970,E57000003,E54000031
SW129QQ,SW12 9QQ,SW12 9QQ,198001,,0,528964,173387,1,E00022497,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.444798,-0.145684,E37000023,,E23000001,22310,E57000003,E54000031
SW129QR,SW12 9QR,SW12 9QR,198001,,0,528873,173290,1,E00022504,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004475,E02000948,E33036595,E38000193,E34004707,E35000095,A1,3D2,51.443948,-0.147002,E37000023,,E23000001,17970,E57000003,E54000031
SW129QS,SW12 9QS,SW12 9QS,198001,,0,528894,173255,1,E00022503,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004475,E02000948,E33036595,E38000193,E34004707,E35000095,A1,3D2,51.443628,-0.146738,E37000023,,E23000001,17970,E57000003,E54000031
SW129QT,SW12 9QT,SW12 9QT,198001,,0,528698,173245,1,E00022504,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004475,E02000948,E33036595,E38000193,E34004707,E35000095,A1,3D2,51.443583,-0.149561,E37000023,,E23000001,17970,E57000003,E54000031
SW129QU,SW12 9QU,SW12 9QU,200112,,0,528662,173357,1,E00022499,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33030714,E38000193,E34004707,E35000095,A1,2D2,51.444598,-0.150012,E37000023,,E23000001,16534,E57000003,E54000031
SW129QW,SW12 9QW,SW12 9QW,198001,,0,528672,173395,1,E00022499,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33030714,E38000193,E34004707,E35000095,A1,2D2,51.444937,-0.14988,E37000023,,E23000001,16534,E57000003,E54000031
SW129QX,SW12 9QX,SW12 9QX,199007,,0,528598,173404,1,E00022499,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33030714,E38000193,E34004707,E35000095,A1,2D2,51.445034,-0.150941,E37000023,,E23000001,16534,E57000003,E54000031
SW129QY,SW12 9QY,SW12 9QY,199201,199507,1,528600,173400,8,E00022499,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004474,E02000943,E33030714,E38000193,E34004707,E35000095,A1,2D2,51.444998,-0.150914,E37000023,,E23000001,16534,E57000003,E54000031
SW129RA,SW12 9RA,SW12 9RA,198001,,1,528762,173549,1,E00022497,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.4463,-0.14853,E37000023,,E23000001,22310,E57000003,E54000031
SW129RB,SW12 9RB,SW12 9RB,198001,,0,528845,173564,1,E00022498,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.446416,-0.147331,E37000023,,E23000001,22310,E57000003,E54000031
SW129RD,SW12 9RD,SW12 9RD,198001,,0,528883,173503,1,E00022497,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.44586,-0.146781,E37000023,,E23000001,22310,E57000003,E54000031
SW129RE,SW12 9RE,SW12 9RE,200902,,0,528935,173486,1,E00022497,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.445695,-0.146065,E37000023,,E23000001,22310,E57000003,E54000031
SW129RF,SW12 9RF,SW12 9RF,201411,,0,528788,173540,1,E00022497,E13000001,E99999999,E09000032,E05000610,E18000007,E40000003,E92000001,E12000007,E14000549,E15000007,E24000014,E30000234,E16000061,E05000610,E99999999,E01004473,E02000948,E33036595,E38000193,E34004707,E35000095,A1,2D2,51.446213,-0.148159,E37000023,,E23000001,22310,E57000003,E54000031
